ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod_add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,first_flr_sf,second_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,three_season_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,mo_sold,year_sold,sale_type,sale_condition,sale_price,longitude,latitude
ONE_STORY_1946_AND_NEWER_ALL_STYLES,RESIDENTIAL_LOW_DENSITY,63,13072,PAVE,NO_ALLEY_ACCESS,REGULAR,LVL,ALLPUB,INSIDE,GTL,SAWYER_WEST,RRAE,NORM,ONEFAM,ONE_STORY,ABOVE_AVERAGE,AVERAGE,2004,2004,GABLE,COMPSHG,VINYLSD,VINYLSD,NONE,0,TYPICAL,TYPICAL,PCONC,GOOD,TYPICAL,NO,ALQ,1,UNF,0,217,1158,GASA,EXCELLENT,Y,SBRKR,1158,0,0,1158,1,0,1,1,3,1,GOOD,5,TYP,0,NO_FIREPLACE,DETCHD,UNF,2,576,TYPICAL,TYPICAL,PAVED,0,50,0,0,0,0,NO_POOL,NO_FENCE,NONE,5,2006,NEW,PARTIAL,158000,-93.690959,42.037827
ONE_STORY_PUD_1946_AND_NEWER,FLOATING_VILLAGE_RESIDENTIAL,34,3628,PAVE,PAVED,REGULAR,LVL,ALLPUB,INSIDE,GTL,SOMERSET,NORM,NORM,TWNHSE,ONE_STORY,GOOD,AVERAGE,2004,2004,GABLE,COMPSHG,METALSD,METALSD,NONE,0,GOOD,TYPICAL,PCONC,GOOD,TYPICAL,NO,UNF,7,UNF,0,1143,1143,GASA,EXCELLENT,Y,SBRKR,1143,0,0,1143,0,0,1,1,1,1,GOOD,5,TYP,1,GOOD,ATTCHD,RFN,2,588,TYPICAL,TYPICAL,PAVED,0,191,0,0,0,0,NO_POOL,NO_FENCE,NONE,5,2006,WD,NORMAL,176400,-93.647832,42.047592
ONE_STORY_PUD_1946_AND_NEWER,RESIDENTIAL_LOW_DENSITY,0,3760,PAVE,NO_ALLEY_ACCESS,SLIGHTLY_IRREGULAR,LVL,ALLPUB,CULDSAC,GTL,GREENS,NORM,NORM,TWNHS,ONE_STORY,VERY_GOOD,AVERAGE,1980,1980,GABLE,COMPSHG,WD_SDNG,WD_SDNG,NONE,0,GOOD,TYPICAL,CBLOCK,GOOD,TYPICAL,GD,GLQ,3,LWQ,182,44,1235,GASA,GOOD,Y,SBRKR,1235,0,0,1235,1,0,1,0,1,1,TYPICAL,4,TYP,3,TYPICAL,ATTCHD,FIN,2,484,TYPICAL,TYPICAL,PAVED,133,78,0,0,0,0,NO_POOL,NO_FENCE,NONE,5,2006,WD,NORMAL,214000,-93.649329,42.042369
TWO_STORY_1946_AND_NEWER,RESIDENTIAL_LOW_DENSITY,90,11700,PAVE,NO_ALLEY_ACCESS,REGULAR,LVL,ALLPUB,CORNER,GTL,NORTHWEST_AMES,NORM,NORM,ONEFAM,TWO_STORY,ABOVE_AVERAGE,ABOVE_AVERAGE,1968,1968,GABLE,COMPSHG,HDBOARD,HDBOARD,BRKFACE,420,TYPICAL,TYPICAL,CBLOCK,TYPICAL,TYPICAL,NO,ALQ,1,UNF,0,304,708,GASA,GOOD,Y,SBRKR,708,708,0,1416,0,0,2,1,3,1,TYPICAL,7,TYP,1,TYPICAL,ATTCHD,RFN,2,776,TYPICAL,TYPICAL,PAVED,0,169,0,0,119,0,NO_POOL,NO_FENCE,NONE,5,2006,WD,NORMAL,179900,-93.635873,42.048602
ONE_STORY_1946_AND_NEWER_ALL_STYLES,RESIDENTIAL_LOW_DENSITY,80,10800,PAVE,NO_ALLEY_ACCESS,REGULAR,LVL,ALLPUB,INSIDE,GTL,NORTH_AMES,NORM,NORM,ONEFAM,ONE_STORY,AVERAGE,GOOD,1960,1960,HIP,COMPSHG,WD_SDNG,WD_SDNG,BRKFACE,88,TYPICAL,TYPICAL,CBLOCK,TYPICAL,TYPICAL,NO,ALQ,1,UNF,0,616,1248,GASA,EXCELLENT,Y,SBRKR,1248,0,0,1248,1,0,1,0,3,1,TYPICAL,6,TYP,0,NO_FIREPLACE,ATTCHD,UNF,1,286,TYPICAL,TYPICAL,PAVED,0,0,0,0,0,0,NO_POOL,MINIMUM_PRIVACY,NONE,5,2006,WD,NORMAL,151500,-93.622017,42.040143
ONE_STORY_1946_AND_NEWER_ALL_STYLES,RESIDENTIAL_LOW_DENSITY,68,9724,PAVE,NO_ALLEY_ACCESS,REGULAR,LVL,ALLPUB,INSIDE,GTL,NORTH_AMES,NORM,NORM,ONEFAM,ONE_STORY,AVERAGE,GOOD,1947,1950,HIP,COMPSHG,BRKFACE,BRKFACE,NONE,0,TYPICAL,TYPICAL,CBLOCK,TYPICAL,TYPICAL,NO,UNF,7,UNF,0,938,938,GASA,EXCELLENT,Y,SBRKR,1043,0,0,1043,0,0,1,0,2,1,TYPICAL,5,TYP,1,GOOD,DETCHD,UNF,1,273,TYPICAL,TYPICAL,PAVED,125,48,0,0,0,0,NO_POOL,GOOD_WOOD,NONE,5,2006,WD,NORMAL,137000,-93.621399,42.039202
ONE_STORY_1946_AND_NEWER_ALL_STYLES,RESIDENTIAL_LOW_DENSITY,80,9600,PAVE,NO_ALLEY_ACCESS,REGULAR,LVL,ALLPUB,INSIDE,GTL,NORTH_AMES,NORM,NORM,ONEFAM,ONE_STORY,AVERAGE,AVERAGE,1951,1951,GABLE,COMPSHG,HDBOARD,HDBOARD,STONE,144,TYPICAL,TYPICAL,CBLOCK,TYPICAL,TYPICAL,NO,ALQ,1,UNF,0,60,1056,GASA,EXCELLENT,Y,FUSEA,1216,0,0,1216,1,0,1,0,3,1,TYPICAL,7,TYP,0,NO_FIREPLACE,ATTCHD,RFN,1,280,TYPICAL,TYPICAL,PAVED,0,0,0,0,0,0,NO_POOL,NO_FENCE,NONE,5,2006,WD,NORMAL,135000,-93.623704,42.036024
TWO_STORY_1946_AND_NEWER,RESIDENTIAL_LOW_DENSITY,88,14200,PAVE,NO_ALLEY_ACCESS,REGULAR,LVL,ALLPUB,CORNER,GTL,NORTH_AMES,NORM,NORM,ONEFAM,TWO_STORY,GOOD,ABOVE_AVERAGE,1966,1966,GABLE,COMPSHG,METALSD,METALSD,BRKFACE,309,TYPICAL,TYPICAL,CBLOCK,TYPICAL,TYPICAL,NO,REC,6,UNF,0,479,924,GASA,EXCELLENT,Y,SBRKR,1216,941,0,2157,0,0,2,1,4,1,GOOD,8,TYP,2,GOOD,ATTCHD,FIN,2,487,TYPICAL,TYPICAL,PAVED,105,66,0,0,0,0,NO_POOL,GOOD_PRIVACY,NONE,5,2006,WD,NORMAL,226000,-93.615629,42.048528
DUPLEX_ALL_STYLES_AND_AGES,RESIDENTIAL_LOW_DENSITY,70,7728,PAVE,NO_ALLEY_ACCESS,REGULAR,LVL,ALLPUB,INSIDE,GTL,NORTH_AMES,NORM,NORM,DUPLEX,SLVL,AVERAGE,ABOVE_AVERAGE,1962,1962,HIP,COMPSHG,WD_SDNG,WD_SDNG,BRKFACE,120,TYPICAL,TYPICAL,CBLOCK,TYPICAL,TYPICAL,AV,ALQ,1,UNF,0,303,1106,GASA,TYPICAL,Y,SBRKR,1190,0,0,1190,1,0,1,0,3,1,TYPICAL,6,TYP,0,NO_FIREPLACE,ATTCHD,UNF,2,540,TYPICAL,TYPICAL,PAVED,0,18,0,0,0,0,NO_POOL,GOOD_WOOD,NONE,5,2006,WD,NORMAL,132500,-93.619334,42.044735
ONE_STORY_1946_AND_NEWER_ALL_STYLES,RESIDENTIAL_LOW_DENSITY,69,14850,PAVE,NO_ALLEY_ACCESS,SLIGHTLY_IRREGULAR,LVL,ALLPUB,INSIDE,GTL,NORTH_AMES,NORM,NORM,ONEFAM,ONE_STORY,AVERAGE,AVERAGE,1957,1957,GABLE,COMPSHG,WD_SDNG,WD_SDNG,NONE,0,TYPICAL,TYPICAL,CBLOCK,TYPICAL,TYPICAL,NO,REC,6,UNF,0,197,1092,GASA,TYPICAL,Y,FUSEA,1092,0,0,1092,1,0,1,0,2,1,TYPICAL,6,TYP,1,TYPICAL,ATTCHD,FIN,1,299,TYPICAL,TYPICAL,PAVED,268,0,0,0,122,0,NO_POOL,MINIMUM_WOOD_WIRE,NONE,5,2006,WD,NORMAL,141000,-93.613296,42.043626
ONE_STORY_1946_AND_NEWER_ALL_STYLES,RESIDENTIAL_LOW_DENSITY,72,10152,PAVE,NO_ALLEY_ACCESS,REGULAR,LVL,ALLPUB,INSIDE,GTL,NORTH_AMES,NORM,NORM,ONEFAM,ONE_STORY,ABOVE_AVERAGE,ABOVE_AVERAGE,1956,1994,GABLE,COMPSHG,WD_SDNG,WD_SDNG,NONE,0,TYPICAL,TYPICAL,CBLOCK,TYPICAL,TYPICAL,AV,BLQ,2,UNF,0,210,1124,GASA,EXCELLENT,Y,SBRKR,1124,0,0,1124,1,0,1,0,3,1,TYPICAL,6,TYP,1,TYPICAL,ATTCHD,FIN,1,353,TYPICAL,TYPICAL,PAVED,0,211,180,0,142,0,NO_POOL,NO_FENCE,NONE,5,2006,WD,NORMAL,153000,-93.614251,42.0427
ONE_STORY_1946_AND_NEWER_ALL_STYLES,RESIDENTIAL_LOW_DENSITY,72,10011,PAVE,NO_ALLEY_ACCESS,SLIGHTLY_IRREGULAR,LVL,ALLPUB,INSIDE,GTL,NORTH_AMES,NORM,NORM,ONEFAM,ONE_STORY,AVERAGE,ABOVE_AVERAGE,1957,1996,GABLE,COMPSHG,HDBOARD,HDBOARD,BRKFACE,64,TYPICAL,TYPICAL,CBLOCK,TYPICAL,TYPICAL,NO,BLQ,2,UNF,0,710,1070,GASA,TYPICAL,Y,SBRKR,1236,0,0,1236,0,1,1,0,2,1,GOOD,6,MIN1,1,FAIR,ATTCHD,UNF,1,447,TYPICAL,TYPICAL,PAVED,0,0,0,0,0,0,NO_POOL,MINIMUM_PRIVACY,NONE,5,2006,WD,NORMAL,134450,-93.612462,42.042905
ONE_AND_HALF_STORY_FINISHED_ALL_AGES,RESIDENTIAL_LOW_DENSITY,50,7000,PAVE,NO_ALLEY_ACCESS,REGULAR,LVL,ALLPUB,CORNER,GTL,OLD_TOWN,ARTERY,NORM,ONEFAM,ONE_AND_HALF_FIN,ABOVE_AVERAGE,ABOVE_AVERAGE,1924,1950,GABLE,COMPSHG,METALSD,METALSD,NONE,0,TYPICAL,GOOD,BRKTIL,FAIR,TYPICAL,NO,LWQ,4,UNF,0,0,617,GASA,GOOD,Y,SBRKR,865,445,0,1310,0,0,2,0,2,1,TYPICAL,6,MIN1,0,NO_FIREPLACE,ATTCHD,UNF,1,398,TYPICAL,TYPICAL,PAVED,0,0,126,0,0,0,NO_POOL,NO_FENCE,NONE,5,2006,COD,NORMAL,112000,-93.6168701,42.0347269
TWO_FAMILY_CONVERSION_ALL_STYLES_AND_AGES,RESIDENTIAL_LOW_DENSITY,60,10800,PAVE,NO_ALLEY_ACCESS,REGULAR,LVL,ALLPUB,CORNER,GTL,OLD_TOWN,NORM,NORM,TWOFMCON,ONE_AND_HALF_FIN,AVERAGE,BELOW_AVERAGE,1900,1970,GABLE,COMPSHG,WD_SDNG,WD_SDNG,NONE,0,TYPICAL,FAIR,CBLOCK,TYPICAL,FAIR,NO,BLQ,2,UNF,0,290,954,GASA,TYPICAL,N,FUSEA,1766,648,0,2414,0,0,2,0,3,2,TYPICAL,10,MOD,1,GOOD,ATTCHD,UNF,2,520,TYPICAL,FAIR,DIRT_GRAVEL,142,0,0,0,0,0,NO_POOL,NO_FENCE,NONE,5,2006,CONLD,NORMAL,160000,-93.612404,42.035277
ONE_STORY_1946_AND_NEWER_ALL_STYLES,RESIDENTIAL_LOW_DENSITY,77,9510,PAVE,NO_ALLEY_ACCESS,REGULAR,LVL,ALLPUB,INSIDE,GTL,NORTH_AMES,NORM,NORM,ONEFAM,ONE_STORY,ABOVE_AVERAGE,AVERAGE,1962,1985,GABLE,COMPSHG,HDBOARD,HDBOARD,BRKCMN,161,TYPICAL,TYPICAL,CBLOCK,TYPICAL,TYPICAL,NO,ALQ,1,UNF,0,434,1135,GASA,EXCELLENT,Y,SBRKR,1207,0,0,1207,0,0,1,1,3,1,TYPICAL,6,TYP,0,NO_FIREPLACE,ATTCHD,RFN,1,264,TYPICAL,TYPICAL,PAVED,0,240,0,0,0,0,NO_POOL,NO_FENCE,NONE,5,2006,WD,NORMAL,147000,-93.610278,42.040297
DUPLEX_ALL_STYLES_AND_AGES,RESIDENTIAL_LOW_DENSITY,0,8544,PAVE,NO_ALLEY_ACCESS,REGULAR,LVL,ALLPUB,INSIDE,GTL,NORTH_AMES,NORM,NORM,DUPLEX,ONE_STORY,FAIR,BELOW_AVERAGE,1949,1950,GABLE,COMPSHG,STUCCO,STUCCO,BRKFACE,340,TYPICAL,TYPICAL,SLAB,NO_BASEMENT,NO_BASEMENT,NO_BASEMENT,NO_BASEMENT,5,NO_BASEMENT,0,0,0,WALL,FAIR,N,FUSEA,1040,0,0,1040,0,0,2,0,2,2,TYPICAL,6,TYP,0,NO_FIREPLACE,DETCHD,UNF,2,400,TYPICAL,TYPICAL,PAVED,0,0,0,0,0,0,NO_POOL,NO_FENCE,NONE,5,2006,WD,NORMAL,87500,-93.609053,42.03471
ONE_STORY_1946_AND_NEWER_ALL_STYLES,RESIDENTIAL_LOW_DENSITY,70,7945,PAVE,NO_ALLEY_ACCESS,REGULAR,LVL,ALLPUB,INSIDE,GTL,NORTH_AMES,NORM,NORM,ONEFAM,ONE_STORY,AVERAGE,ABOVE_AVERAGE,1959,1959,GABLE,COMPSHG,BRKFACE,WD_SDNG,NONE,0,TYPICAL,TYPICAL,CBLOCK,TYPICAL,TYPICAL,NO,ALQ,1,BLQ,506,465,1150,GASA,EXCELLENT,Y,FUSEA,1150,0,0,1150,1,0,1,0,3,1,TYPICAL,6,TYP,0,NO_FIREPLACE,ATTCHD,RFN,1,300,TYPICAL,TYPICAL,PAVED,0,0,0,0,0,0,NO_POOL,NO_FENCE,NONE,5,2006,WD,NORMAL,141000,-93.606893,42.034757
SPLIT_FOYER,RESIDENTIAL_LOW_DENSITY,69,10205,PAVE,NO_ALLEY_ACCESS,SLIGHTLY_IRREGULAR,LVL,ALLPUB,INSIDE,GTL,NORTH_AMES,NORM,NORM,ONEFAM,SFOYER,AVERAGE,AVERAGE,1962,1962,GABLE,COMPSHG,METALSD,METALSD,NONE,0,TYPICAL,TYPICAL,CBLOCK,TYPICAL,TYPICAL,AV,BLQ,2,UNF,0,141,925,GASA,TYPICAL,Y,SBRKR,999,0,0,999,1,0,1,0,3,1,TYPICAL,6,TYP,0,NO_FIREPLACE,ATTCHD,UNF,1,300,TYPICAL,TYPICAL,PAVED,150,72,0,0,0,0,NO_POOL,NO_FENCE,NONE,5,2006,WD,NORMAL,134500,-93.605839,42.03548
ONE_AND_HALF_STORY_FINISHED_ALL_AGES,RESIDENTIAL_MEDIUM_DENSITY,60,9600,PAVE,GRAVEL,REGULAR,LVL,ALLPUB,INSIDE,GTL,OLD_TOWN,NORM,NORM,ONEFAM,ONE_AND_HALF_FIN,AVERAGE,ABOVE_AVERAGE,1948,1950,GABLE,COMPSHG,METALSD,METALSD,STONE,264,TYPICAL,TYPICAL,CBLOCK,TYPICAL,TYPICAL,NO,REC,6,UNF,0,936,1212,GASA,GOOD,Y,FUSEA,1226,442,0,1668,1,0,1,0,3,1,TYPICAL,6,TYP,0,NO_FIREPLACE,DETCHD,UNF,1,240,TYPICAL,TYPICAL,PAVED,0,0,140,0,0,0,NO_POOL,NO_FENCE,NONE,5,2006,WD,NORMAL,135000,-93.617164,42.033385
TWO_STORY_1945_AND_OLDER,RESIDENTIAL_MEDIUM_DENSITY,58,6451,PAVE,GRAVEL,REGULAR,LVL,ALLPUB,INSIDE,GTL,OLD_TOWN,NORM,NORM,ONEFAM,TWO_STORY,GOOD,GOOD,1900,1970,GABLE,COMPSHG,ASBSHNG,WD_SDNG,NONE,0,TYPICAL,TYPICAL,STONE,TYPICAL,TYPICAL,NO,REC,6,UNF,0,504,712,GASA,GOOD,Y,SBRKR,848,580,0,1428,1,0,1,0,4,1,TYPICAL,7,TYP,0,NO_FIREPLACE,DETCHD,FIN,2,576,TYPICAL,TYPICAL,PAVED,264,0,84,0,0,0,NO_POOL,NO_FENCE,NONE,5,2006,WD,NORMAL,139900,-93.619513,42.031506
ONE_AND_HALF_STORY_FINISHED_ALL_AGES,RESIDENTIAL_MEDIUM_DENSITY,56,9576,PAVE,NO_ALLEY_ACCESS,REGULAR,LVL,ALLPUB,INSIDE,GTL,OLD_TOWN,NORM,NORM,ONEFAM,ONE_AND_HALF_FIN,ABOVE_AVERAGE,GOOD,1945,1950,GABLE,COMPSHG,VINYLSD,VINYLSD,NONE,0,TYPICAL,TYPICAL,CBLOCK,FAIR,TYPICAL,NO,REC,6,UNF,0,460,770,GASA,TYPICAL,Y,SBRKR,885,297,0,1182,0,0,1,1,3,1,TYPICAL,5,TYP,0,NO_FIREPLACE,DETCHD,UNF,1,378,FAIR,TYPICAL,PAVED,0,0,0,0,0,0,NO_POOL,GOOD_WOOD,NONE,5,2006,WD,NORMAL,120000,-93.608938,42.030368
TWO_STORY_1945_AND_OLDER,RESIDENTIAL_MEDIUM_DENSITY,60,9600,PAVE,GRAVEL,REGULAR,LVL,ALLPUB,INSIDE,GTL,OLD_TOWN,NORM,NORM,ONEFAM,TWO_STORY,BELOW_AVERAGE,POOR,1900,1950,GABLE,COMPSHG,ASBSHNG,STUCCO,NONE,0,TYPICAL,TYPICAL,BRKTIL,TYPICAL,FAIR,NO,UNF,7,UNF,0,1095,1095,GASW,FAIR,N,SBRKR,1095,679,0,1774,1,0,2,0,4,2,TYPICAL,8,MIN2,0,NO_FIREPLACE,MORE_THAN_TWO_TYPES,UNF,3,779,FAIR,FAIR,DIRT_GRAVEL,0,0,90,0,0,0,NO_POOL,NO_FENCE,NONE,5,2006,WD,NORMAL,87000,-93.616886,42.027993
TWO_STORY_1945_AND_OLDER,RESIDENTIAL_LOW_DENSITY,69,11737,PAVE,NO_ALLEY_ACCESS,SLIGHTLY_IRREGULAR,BNK,ALLPUB,INSIDE,GTL,BROOKSIDE,NORM,NORM,ONEFAM,TWO_STORY,ABOVE_AVERAGE,GOOD,1924,1996,GAMBREL,COMPSHG,BRKCOMM,STUCCO,NONE,0,TYPICAL,TYPICAL,BRKTIL,TYPICAL,TYPICAL,NO,UNF,7,UNF,0,848,848,GASW,TYPICAL,N,SBRKR,1017,810,0,1827,0,0,1,0,2,1,TYPICAL,9,TYP,1,GOOD,DETCHD,UNF,1,240,FAIR,TYPICAL,PAVED,27,36,42,0,0,0,NO_POOL,GOOD_PRIVACY,NONE,5,2006,WD,NORMAL,202500,-93.627385,42.030786
TWO_FAMILY_CONVERSION_ALL_STYLES_AND_AGES,RESIDENTIAL_MEDIUM_DENSITY,65,7800,PAVE,NO_ALLEY_ACCESS,REGULAR,LVL,ALLPUB,INSIDE,GTL,OLD_TOWN,ARTERY,NORM,TWOFMCON,ONE_AND_HALF_FIN,AVERAGE,GOOD,1939,1950,GABLE,COMPSHG,METALSD,METALSD,NONE,0,TYPICAL,TYPICAL,CBLOCK,GOOD,TYPICAL,MN,REC,6,UNF,0,286,793,GASA,TYPICAL,Y,SBRKR,793,325,0,1118,1,0,1,0,3,1,TYPICAL,5,TYP,1,GOOD,DETCHD,UNF,2,410,TYPICAL,TYPICAL,PAVED,0,0,0,0,271,0,NO_POOL,MINIMUM_PRIVACY,NONE,5,2006,WD,NORMAL,119900,-93.620433,42.033369
TWO_FAMILY_CONVERSION_ALL_STYLES_AND_AGES,RESIDENTIAL_LOW_DENSITY,60,9873,PAVE,NO_ALLEY_ACCESS,REGULAR,LVL,ALLPUB,INSIDE,GTL,BROOKSIDE,RRAN,NORM,TWOFMCON,ONE_STORY,BELOW_AVERAGE,AVERAGE,1970,1970,GABLE,COMPSHG,HDBOARD,HDBOARD,BRKFACE,160,TYPICAL,TYPICAL,CBLOCK,TYPICAL,TYPICAL,AV,ALQ,1,UNF,0,171,960,GASW,TYPICAL,N,SBRKR,960,0,0,960,1,0,1,0,3,1,TYPICAL,6,TYP,0,NO_FIREPLACE,DETCHD,UNF,2,576,TYPICAL,TYPICAL,PAVED,0,288,0,0,0,0,NO_POOL,NO_FENCE,NONE,5,2006,WD,NORMAL,129000,-93.625436,42.028544
ONE_STORY_1945_AND_OLDER,RESIDENTIAL_MEDIUM_DENSITY,60,9786,PAVE,NO_ALLEY_ACCESS,REGULAR,LVL,ALLPUB,INSIDE,GTL,IOWA_DOT_AND_RAIL_ROAD,NORM,NORM,ONEFAM,ONE_STORY,FAIR,BELOW_AVERAGE,1922,1950,HIP,COMPSHG,WD_SDNG,WD_SDNG,NONE,0,TYPICAL,TYPICAL,BRKTIL,TYPICAL,FAIR,NO,UNF,7,UNF,0,1007,1007,GASA,FAIR,N,SBRKR,1077,0,0,1077,0,0,1,0,3,1,TYPICAL,6,TYP,1,GOOD,DETCHD,UNF,1,210,TYPICAL,FAIR,PARTIAL_PAVEMENT,0,100,48,0,0,0,NO_POOL,NO_FENCE,NONE,5,2006,WD,NORMAL,91000,-93.628416,42.023117
ONE_STORY_1946_AND_NEWER_ALL_STYLES,RESIDENTIAL_LOW_DENSITY,50,5500,PAVE,NO_ALLEY_ACCESS,REGULAR,LVL,ALLPUB,INSIDE,GTL,SOUTH_AND_WEST_OF_IOWA_STATE_UNIVERSITY,NORM,NORM,ONEFAM,ONE_STORY,GOOD,AVERAGE,2004,2004,SHED,COMPSHG,VINYLSD,VINYLSD,NONE,0,TYPICAL,TYPICAL,PCONC,GOOD,GOOD,MN,GLQ,3,LWQ,373,190,1073,GASA,EXCELLENT,Y,SBRKR,1073,0,0,1073,1,0,2,0,2,1,TYPICAL,4,TYP,0,NO_FIREPLACE,DETCHD,UNF,1,246,TYPICAL,TYPICAL,PAVED,0,120,0,0,0,0,NO_POOL,NO_FENCE,NONE,5,2006,WD,NORMAL,157000,-93.655786,42.027997
SPLIT_OR_MULTILEVEL,RESIDENTIAL_LOW_DENSITY,96,11777,PAVE,NO_ALLEY_ACCESS,SLIGHTLY_IRREGULAR,LVL,ALLPUB,INSIDE,GTL,SAWYER,NORM,NORM,ONEFAM,SLVL,AVERAGE,ABOVE_AVERAGE,1966,1966,GABLE,COMPSHG,VINYLSD,VINYLSD,BRKFACE,97,TYPICAL,TYPICAL,CBLOCK,TYPICAL,TYPICAL,AV,LWQ,4,ALQ,551,285,1164,GASA,EXCELLENT,Y,SBRKR,1320,0,0,1320,1,0,1,0,3,1,TYPICAL,6,TYP,2,FAIR,ATTCHD,RFN,2,564,TYPICAL,TYPICAL,PAVED,160,68,240,0,0,0,NO_POOL,NO_FENCE,NONE,5,2006,WD,ABNORML,164500,-93.674517,42.032304
DUPLEX_ALL_STYLES_AND_AGES,RESIDENTIAL_LOW_DENSITY,75,8235,PAVE,NO_ALLEY_ACCESS,REGULAR,LVL,ALLPUB,INSIDE,GTL,SAWYER,NORM,NORM,DUPLEX,ONE_STORY,AVERAGE,BELOW_AVERAGE,1977,1977,GABLE,COMPSHG,PLYWOOD,PLYWOOD,BRKFACE,99,TYPICAL,TYPICAL,CBLOCK,TYPICAL,TYPICAL,NO,REC,6,UNF,0,1466,1949,GASA,TYPICAL,Y,SBRKR,1949,0,0,1949,0,0,2,0,6,2,TYPICAL,10,TYP,0,NO_FIREPLACE,ATTCHD,RFN,2,586,TYPICAL,TYPICAL,PAVED,32,0,0,0,0,0,NO_POOL,NO_FENCE,NONE,5,2006,WD,NORMAL,157000,-93.670514,42.030232
SPLIT_OR_MULTILEVEL,RESIDENTIAL_LOW_DENSITY,0,10246,PAVE,NO_ALLEY_ACCESS,SLIGHTLY_IRREGULAR,LVL,ALLPUB,CULDSAC,GTL,SAWYER,NORM,NORM,ONEFAM,SLVL,BELOW_AVERAGE,EXCELLENT,1965,2001,GABLE,COMPSHG,VINYLSD,VINYLSD,NONE,0,TYPICAL,GOOD,CBLOCK,TYPICAL,GOOD,AV,GLQ,3,UNF,0,0,648,GASA,EXCELLENT,Y,SBRKR,960,0,0,960,1,1,0,0,0,1,TYPICAL,3,TYP,0,NO_FIREPLACE,ATTCHD,UNF,1,364,TYPICAL,TYPICAL,PAVED,88,0,0,0,0,0,NO_POOL,NO_FENCE,NONE,5,2006,WD,NORMAL,145000,-93.669544,42.033686
SPLIT_OR_MULTILEVEL,RESIDENTIAL_LOW_DENSITY,78,11679,PAVE,NO_ALLEY_ACCESS,SLIGHTLY_IRREGULAR,LVL,ALLPUB,INSIDE,GTL,EDWARDS,NORM,NORM,ONEFAM,SLVL,AVERAGE,AVERAGE,1962,1962,GABLE,COMPSHG,PLYWOOD,PLYWOOD,STONE,96,TYPICAL,TYPICAL,CBLOCK,TYPICAL,TYPICAL,GD,ALQ,1,REC,1164,0,1776,GASA,EXCELLENT,Y,SBRKR,1560,0,0,1560,0,1,2,0,3,1,TYPICAL,6,MIN2,1,FAIR,ATTCHD,FIN,2,528,TYPICAL,TYPICAL,PAVED,453,253,144,0,0,0,NO_POOL,MINIMUM_PRIVACY,NONE,5,2006,WD,NORMAL,182000,-93.660227,42.026458
ONE_STORY_1946_AND_NEWER_ALL_STYLES,RESIDENTIAL_LOW_DENSITY,0,11200,PAVE,NO_ALLEY_ACCESS,REGULAR,LVL,ALLPUB,INSIDE,GTL,SAWYER_WEST,NORM,NORM,ONEFAM,ONE_STORY,ABOVE_AVERAGE,AVERAGE,1985,1985,GABLE,COMPSHG,WD_SDNG,WD_SHNG,BRKFACE,85,GOOD,TYPICAL,CBLOCK,GOOD,TYPICAL,NO,GLQ,3,UNF,0,40,1298,GASA,TYPICAL,Y,SBRKR,1298,0,0,1298,1,0,2,0,3,1,GOOD,5,TYP,1,TYPICAL,ATTCHD,UNF,2,403,TYPICAL,TYPICAL,PAVED,165,26,0,0,0,0,NO_POOL,NO_FENCE,NONE,5,2006,WD,NORMAL,180000,-93.685537,42.032082
TWO_STORY_1946_AND_NEWER,RESIDENTIAL_LOW_DENSITY,91,10984,PAVE,NO_ALLEY_ACCESS,SLIGHTLY_IRREGULAR,LVL,ALLPUB,CORNER,GTL,COLLEGE_CREEK,NORM,NORM,ONEFAM,TWO_STORY,GOOD,AVERAGE,2005,2006,GABLE,COMPSHG,VINYLSD,VINYLSD,NONE,0,GOOD,TYPICAL,PCONC,GOOD,TYPICAL,GD,UNF,7,UNF,0,945,945,GASA,EXCELLENT,Y,SBRKR,945,864,0,1809,0,0,2,1,3,1,GOOD,8,TYP,0,NO_FIREPLACE,ATTCHD,RFN,2,638,TYPICAL,TYPICAL,PAVED,144,54,0,0,0,0,NO_POOL,NO_FENCE,NONE,5,2006,NEW,PARTIAL,209700,-93.688786,42.024376
